row ID	Protein IDs	Protein names	id	logFC	P.Value	adj.P.Val
Row2876	Q9C0E2	Exportin-4	4024	-0.5464233174618229	0.26193409605830226	0.5546839681234637
Row2877	Q9C0H2	Protein tweety homolog 3	4025			
Row2878	Q9C0J8	pre-mRNA 3 end processing protein WDR33	4026	-0.8532210598594183	0.16180562621481812	0.4496559235423306
Row2879	Q9GZL7	Ribosome biogenesis protein WDR12	4207	0.4448416707351619	0.27003562696394995	0.5629556290943364
Row2880	Q9GZP4	PITH domain-containing protein 1	4208	0.06205524208905189	0.8628850150261379	0.9417193551444774
Row2881	Q9GZR2	RNA exonuclease 4	4209	2.0308638353357686	0.0036111638759690197	0.058252217277926475
Row2882	Q9GZR7	ATP-dependent RNA helicase DDX24	4210	1.0662692672449907	0.010289925447633842	0.11376726562327753
Row2883	Q9GZS1	DNA-directed RNA polymerase I subunit RPA49	4211	-1.9976507555865446	0.03195030428173631	0.19527390939893494
Row2884	Q9GZS3	WD repeat-containing protein 61;WD repeat-containing protein 61, N-terminally processed	4212	-0.7784708006060619	0.18118061449455103	0.4632688684820297
Row2885	Q9GZT3	SRA stem-loop-interacting RNA-binding protein, mitochondrial	4213	-0.2738021715629735	0.20441643957781697	0.49099203546374093
Row2886	Q9GZT8	NIF3-like protein 1	4214	-0.61759753303879	0.3975441883229497	0.6721365658243685
Row2887	Q9GZU8	Protein FAM192A	4215	0.25394857929811465	0.656956544783195	0.8388932184149889
Row2888	Q9GZX7	Single-stranded DNA cytosine deaminase	4216	1.4807105505825255	3.347448717752872E-4	0.010293404807090081
Row2889	Q9GZY6	Linker for activation of T-cells family member 2	4217	0.023874496924761957	0.9474351057623491	0.9741652498120706
Row2890	Q9GZY8	Mitochondrial fission factor	4218			
Row2891	Q9GZZ1	N-alpha-acetyltransferase 50	4219	-0.1798967493568533	0.6011546456139052	0.8114350772072466
Row2892	Q9GZZ9	Ubiquitin-like modifier-activating enzyme 5	4220	-3.8217122071581677	2.0034603144620332E-4	0.006797948101484968
Row2893	Q9H061	Transmembrane protein 126A	4222	0.2538332909385588	0.39098483031427284	0.6662753449026816
Row2894	Q9H074	Polyadenylate-binding protein-interacting protein 1	4223	0.16014635958228496	0.6561393751927571	0.8384949937528221
Row2895	Q9H078	Caseinolytic peptidase B protein homolog	4224	3.0383559129694007	0.051847677988078614	0.25962116898974585
Row2896	Q9H089	Large subunit GTPase 1 homolog	4225			
Row2897	Q9H098	Protein FAM107B	4226	0.28107350204914994	0.4543363259176343	0.7183721661000838
Row2898	Q9H0A0	N-acetyltransferase 10	4227			
Row2899	Q9H0A8	COMM domain-containing protein 4	4228	0.10757531198813552	0.6444986451040413	0.8311751858222498
Row2900	Q9H0C8	Integrin-linked kinase-associated serine/threonine phosphatase 2C	4229	-0.09777193912032445	0.7860162850801574	0.9044437665923609
Row2901	Q9H0D6;Q9FQ03	5-3 exoribonuclease 2	4230	0.05014342020204765	0.7602528224323282	0.889875627208657
Row2902	Q9H0E2	Toll-interacting protein	4231	-0.22622292839507097	0.8073022249808846	0.9156101211498373
Row2903	Q9H0L4	Cleavage stimulation factor subunit 2 tau variant	4232	-0.2928193461207087	0.5164404941105198	0.7640457987737257
Row2904	Q9H0P0	Cytosolic 5-nucleotidase 3A	4233	0.9769535444464417	0.25247759388897306	0.5452186226483163
Row2905	Q9H0R4	Haloacid dehalogenase-like hydrolase domain-containing protein 2	4234	-0.6290560266497032	0.20541164085288618	0.49099203546374093
Row2906	Q9H0S4	Probable ATP-dependent RNA helicase DDX47	4235	0.16061662070855576	0.5227617628039907	0.7692884964094618
Row2907	Q9H0U3	Magnesium transporter protein 1	4236	-0.6434404518157315	0.12298149146231527	0.3959011589931894
Row2908	Q9H0U4;Q92928;P28188;P59190	Ras-related protein Rab-1B	4237	-0.14122090129443166	0.21992145660327625	0.5111875117266705
Row2909	Q9H1A4	Anaphase-promoting complex subunit 1	4238	-0.11145383598265468	0.9519123048042453	0.9756758227405543
Row2910	Q9H1E3	Nuclear ubiquitous casein and cyclin-dependent kinase substrate 1	4239	1.4347380663832041	0.06117342952515206	0.28200142801483136
Row2911	Q9H1E5	Thioredoxin-related transmembrane protein 4	4240			
Row2912	Q9H1I8	Activating signal cointegrator 1 complex subunit 2	4241	0.3941467370112619	0.6955920565498872	0.859983804211014
Row2913	Q9H223;Q94CF0;B3LF48	EH domain-containing protein 4	4242	0.32868709277299857	0.05319197396109737	0.2634609180086568
Row2914	Q9H299	SH3 domain-binding glutamic acid-rich-like protein 3	4243	-0.48361250406641787	0.14875363115869494	0.4331046686813505
Row2915	Q9H2G2	STE20-like serine/threonine-protein kinase	4244	-0.21882990234091082	0.5530054981649365	0.7860832612280322
Row2916	Q9H2H8	Peptidyl-prolyl cis-trans isomerase-like 3	4245	-1.7115562257361532	0.001853416184459485	0.03696813903057027
Row2917	Q9H2J4	Phosducin-like protein 3	4246	-1.8959047662967095	0.001074004149787814	0.023878731435518025
Row2918	Q9H2K8	Serine/threonine-protein kinase TAO3	4247	-3.908258364060149	0.003742289266237999	0.058654166364696586
Row2919	Q9H2M9	Rab3 GTPase-activating protein non-catalytic subunit	4248	0.3843389507876225	0.5516689252998006	0.7860832612280322
Row2920	Q9H2P0	Activity-dependent neuroprotector homeobox protein	4249	1.3649396052749019	0.13952306738509174	0.41878522750685954
Row2921	Q9H2P9	Diphthine synthase	4250	0.737865020314235	0.4925108404138283	0.7505895719677961
Row2922	Q9H2U1;Q6P158	ATP-dependent RNA helicase DHX36	4251	-0.4398639523638366	0.3299496738034898	0.6160730152232143
Row2923	Q9H2U2	Inorganic pyrophosphatase 2, mitochondrial	4252	-0.22690892594687995	0.3504029919212582	0.6298317403503886
Row2924	Q9H2W6	39S ribosomal protein L46, mitochondrial	4253	0.3627884157658876	0.40677176888745586	0.6805823594457729
Row2925	Q9H307	Pinin	4254	-0.052426315551251434	0.7318939193047067	0.8784679984645838
Row2926	Q9H330	Transmembrane protein 245	4255	3.6035342287816334	0.25541765723277987	0.548497163801449
Row2927	Q9H361	Polyadenylate-binding protein 3	4256			
Row2928	Q9H3H5	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase	4257			
Row2929	Q9H3K6;H3BVE0	BolA-like protein 2	4258	0.5029730886607773	0.057476911473487824	0.27254884891098136
Row2930	Q9H3N1	Thioredoxin-related transmembrane protein 1	4259	-0.6812553529198802	0.005055625771705366	0.06973928634614131
Row2931	Q9H3P2	Negative elongation factor A	4260	2.427839695359914	0.020457315502887624	0.1597695732936987
Row2932	Q9H3P7	Golgi resident protein GCP60	4261	0.22473180382153757	0.5110243191068174	0.7618908030319824
Row2933	Q9H3S1	Semaphorin-4A	4262	0.25333796201984526	0.502554747247318	0.7565230055451722
Row2934	Q9H3S7	Tyrosine-protein phosphatase non-receptor type 23	4263			
Row2935	Q9H3U1	Protein unc-45 homolog A	4264	2.0951537520576267	0.07976291203784826	0.3194845540511914
Row2936	Q9H3Z4	DnaJ homolog subfamily C member 5	4265	-0.011930210559164323	0.941272967852902	0.9709501013752475
Row2937	Q9H444;P59074;Q96CF2	Charged multivesicular body protein 4b	4266	-0.049485548120120626	0.7755453642760224	0.8974558664613164
Row2938	Q9H467	CUE domain-containing protein 2	4267	1.4960172121625526	0.0022154027111181075	0.04138965211478738
Row2939	Q9H488	GDP-fucose protein O-fucosyltransferase 1	4268	-0.7453385329829416	0.20532486596002125	0.49099203546374093
Row2940	Q9H4A3;Q96J92;Q9Y3S1	Serine/threonine-protein kinase WNK1	4269	-1.4506417300282628	0.16811095815771382	0.4537760214308266
Row2941	Q9H4A4	Aminopeptidase B	4270	0.3188707998953717	0.13622235050766252	0.4137284899713509
Row2942	Q9H4A6;Q9H4A5	Golgi phosphoprotein 3;Golgi phosphoprotein 3-like	4271			
Row2943	Q9H4E7;Q6TDU7	Differentially expressed in FDCP 6 homolog	4272	1.1850201593921952	0.18125865281055023	0.4632688684820297
Row2944	Q9H4I3	TraB domain-containing protein	4273	0.064514376497673	0.7900218384520467	0.9060390315114382
Row2945	Q9H4L4;A0A087X0R7	Sentrin-specific protease 3	4274			
Row2946	Q9H4M9	EH domain-containing protein 1	4275	0.22741674763005904	0.2978881921758991	0.5889925943089446
Row2947	Q9H501	ESF1 homolog	4276	-0.10848252818675519	0.6263395727592413	0.8219331382799173
Row2948	Q9H553	Alpha-1,3/1,6-mannosyltransferase ALG2	4277	-0.3315330181192806	0.8596178795118993	0.9406838513176398
Row2949	Q9H583	HEAT repeat-containing protein 1;HEAT repeat-containing protein 1, N-terminally processed	4278	0.29768656556892736	0.31097691399763333	0.5988283431970082
Row2950	Q9H5Q4	Dimethyladenosine transferase 2, mitochondrial	4279			
Row2951	Q9H6A0	DENN domain-containing protein 2D	4280	-1.7167582363617235	0.006982322357025946	0.08922863895212378
Row2952	Q9H6E5;H3BRB1	Speckle targeted PIP5K1A-regulated poly(A) polymerase	4281			
Row2953	Q9H6F5	Coiled-coil domain-containing protein 86	4282	0.24965812263314646	0.6027553357308146	0.812481164875509
Row2954	Q9H6R4;REV__O81223	Nucleolar protein 6	4283	-0.07127598744145303	0.6994090227128354	0.861512127055106
Row2955	Q9H6S0	Probable ATP-dependent RNA helicase YTHDC2	4284			
Row2956	Q9H6W3	Bifunctional lysine-specific demethylase and histidyl-hydroxylase NO66	4285	0.05217277297565204	0.947245994391544	0.9741652498120706
Row2957	Q9H6Z4	Ran-binding protein 3	4286	-0.13164898737423059	0.522060423993906	0.7686395868478855
Row2958	Q9H773	dCTP pyrophosphatase 1	4287	-0.15372918898595245	0.21637556416712223	0.5079162686856015
Row2959	Q9H7B2	Ribosome production factor 2 homolog	4288	-0.5630378456211496	0.07182393027581546	0.3049685099429123
Row2960	Q9H7B4	Histone-lysine N-methyltransferase SMYD3	4289			
Row2961	Q9H7D7	WD repeat-containing protein 26	4290	-0.6474333947684805	0.1658649152068962	0.45271079750851534
Row2962	Q9H7E9	UPF0488 protein C8orf33	4291	0.7125349341127745	0.3325126445291047	0.617732741755769
Row2963	Q9H7N4	Splicing factor, arginine/serine-rich 19	4292			
Row2964	Q9H7Z7	Prostaglandin E synthase 2;Prostaglandin E synthase 2 truncated form	4293	-0.2528357405794459	0.3969929409706039	0.6719742899915268
Row2965	Q9H814	Phosphorylated adapter RNA export protein	4294	0.731682284775939	0.22469468639649295	0.5143421601594982
Row2966	Q9H832	Ubiquitin-conjugating enzyme E2 Z	4295	-2.4446143647913523	1.2206994248838012E-4	0.004936307811310933
Row2967	Q9H845	Acyl-CoA dehydrogenase family member 9, mitochondrial	4296	1.3029103097125976	0.0025843132583250592	0.045507179891608934
Row2968	Q9H857	5-nucleotidase domain-containing protein 2	4297			
Row2969	Q9H8H0	Nucleolar protein 11	4298	0.18728983431892132	0.1986355283110635	0.48501298742648447
Row2970	Q9H8H2	Probable ATP-dependent RNA helicase DDX31	4299	-1.41764019671826	0.24153614712641525	0.5317037332715718
Row2971	Q9H8S9;Q7L9L4	MOB kinase activator 1A;MOB kinase activator 1B	4300	-0.11795712273225334	0.5543413644458579	0.7860832612280322
Row2972	Q9H8Y8	Golgi reassembly-stacking protein 2	4301	-0.11235189743942797	0.8008911585149914	0.9131829663716704
Row2973	Q9H910	Hematological and neurological expressed 1-like protein	4302	-0.7643248838198069	0.12644315460505956	0.40092394456942626
Row2974	Q9H936;Q9H1K4	Mitochondrial glutamate carrier 1	4303			
Row2975	Q9H944	Mediator of RNA polymerase II transcription subunit 20	4304	-0.9876201479902029	0.12568412212532618	0.4002368160884173
Row2976	Q9H974	Queuine tRNA-ribosyltransferase subunit QTRTD1	4305			
Row2977	Q9H993	Protein-glutamate O-methyltransferase	4306			
Row2978	Q9H9A5	CCR4-NOT transcription complex subunit 10	4307			
Row2979	Q9H9A6	Leucine-rich repeat-containing protein 40	4308	0.969938156305961	0.08386240768373583	0.32949996937599957
Row2980	Q9H9B1	Histone-lysine N-methyltransferase EHMT1	4310	-0.5771634620305406	0.24616889212638438	0.5382893107830271
Row2981	Q9H9B4	Sideroflexin-1	4311	0.09145604139321861	0.43420410994755193	0.7046616648839539
Row2982	Q9H9J2	39S ribosomal protein L44, mitochondrial	4312	-0.7062084977827396	0.06792266720141255	0.29704846456084416
Row2983	Q9H9P8	L-2-hydroxyglutarate dehydrogenase, mitochondrial	4313	0.08781949850920512	0.9015705084699404	0.9597405064906539
Row2984	Q9H9Q2	COP9 signalosome complex subunit 7b	4314	0.4310284819255479	0.3415401697011625	0.6229531407439843
Row2985	Q9H9T3;Q93ZR1	Elongator complex protein 3	4315	-0.11026944328468247	0.8446782905998811	0.9339618830282786
Row2986	Q9H9Y6	DNA-directed RNA polymerase I subunit RPA2	4316			
Row2987	Q9HA77	Probable cysteine--tRNA ligase, mitochondrial	4317	0.2966929026432652	0.6885728962069567	0.8551397516209239
Row2988	Q9HAB8	Phosphopantothenate--cysteine ligase	4318	0.03952609802258067	0.8438650093299982	0.9337711109792735
Row2989	Q9HAU5	Regulator of nonsense transcripts 2	4319	-0.3337784088610789	0.6517676232008625	0.8368833405880263
Row2990	Q9HAV4	Exportin-5	4321	0.14568947299302692	0.6741024586387475	0.8454704152143848
Row2991	Q9HAV7	GrpE protein homolog 1, mitochondrial	4322	0.4892470120661834	0.024721767980247795	0.17364135113460302
Row2992	Q9HB07	UPF0160 protein MYG1, mitochondrial	4323	0.3224641471603107	0.654299099448352	0.8372305771874881
Row2993	Q9HB19	Pleckstrin homology domain-containing family A member 2	4324			
Row2994	Q9HB40	Retinoid-inducible serine carboxypeptidase	4325	-0.9363780247906313	0.04552158131856875	0.2415803216665744
Row2995	Q9HB58	Sp110 nuclear body protein	4326	0.2198403505095463	0.6992977503557589	0.861512127055106
Row2996	Q9HB71	Calcyclin-binding protein	4327	-0.10643936904748585	0.597913121771979	0.8089213641680358
Row2997	Q9HB90;Q9NQL2	Ras-related GTP-binding protein C;Ras-related GTP-binding protein D	4328	-0.23232683143542232	0.5668837048740907	0.7942290919735718
Row2998	Q9HBH1	Peptide deformylase, mitochondrial	4329	-0.5464887294576037	0.2618989532378557	0.5546839681234637
Row2999	Q9HBI0	Gamma-parvin	4330	-8.513407513627218	2.768459515247928E-7	1.6344984978023766E-4
Row3000	Q9HBM1	Kinetochore protein Spc25	4331	-0.4832822673141024	0.19838938305510098	0.48501298742648447
Row3001	Q9HC07	Transmembrane protein 165	4332			
Row3002	Q9HC16	DNA dC->dU-editing enzyme APOBEC-3G	4333	-1.0979064049030285	0.026576432158263177	0.17911787153240388
Row3003	Q9HC35	Echinoderm microtubule-associated protein-like 4	4334	0.1112931873771501	0.6521206578036682	0.8368833405880263
Row3004	Q9HC36	rRNA methyltransferase 3, mitochondrial	4335	-3.6650601022868337	0.004421861198135021	0.06592593059037669
Row3005	Q9HC38	Glyoxalase domain-containing protein 4	4336	0.04037989597695457	0.8243457293362363	0.924049754377403
Row3006	Q9HCC0	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	4337	0.01877147156378811	0.9015608306250535	0.9597405064906539
Row3007	Q9HCD5	Nuclear receptor coactivator 5	4338	0.5527941369792124	0.20287201273535127	0.48927956012643536
Row3008	Q9HCE1	Putative helicase MOV-10	4339	0.38501254639819393	0.1682829909004202	0.4537760214308266
Row3009	Q9HCG8	Pre-mRNA-splicing factor CWC22 homolog	4340	0.5194895922059963	0.15871421111877923	0.4474922170225753
Row3010	Q9HCN4	GPN-loop GTPase 1	4341	-0.7423937763063009	0.25566805467167814	0.548497163801449
Row3011	Q9HCN8	Stromal cell-derived factor 2-like protein 1	4342	0.06743608638691612	0.8873641128830576	0.9535853153370172
Row3012	Q9HCS7	Pre-mRNA-splicing factor SYF1	4343	-0.07315741793858876	0.9346829610280336	0.9697058680098146
Row3013	Q9HCU5	Prolactin regulatory element-binding protein	4344	-0.33352622319446823	0.11037124489293053	0.3771017533841793
Row3014	Q9HD15	Steroid receptor RNA activator 1	4345	-0.10279473347009827	0.7173918075562693	0.8693697003686573
Row3015	Q9HD20	Manganese-transporting ATPase 13A1	4346	-0.18866383105905982	0.48144431145001226	0.7425410696971976
Row3016	Q9HD33;Q94JQ7	39S ribosomal protein L47, mitochondrial	4347	0.2543475549825338	0.7623253310033957	0.8910412952524094
Row3017	Q9HD42	Charged multivesicular body protein 1a	4348	-0.4405614450018156	0.015424665245154682	0.14083786494959355
Row3018	Q9HD45	Transmembrane 9 superfamily member 3	4349	-0.6821237021918947	0.043414181199129646	0.23511963645542897
Row3019	Q9HDC9	Adipocyte plasma membrane-associated protein	4350	0.4212150029752948	0.018992138525439486	0.15322803165744334
Row3020	Q9NNW5	WD repeat-containing protein 6	4559	0.4573260921939202	0.6636487461468288	0.8390111771415154
Row3021	Q9NP61	ADP-ribosylation factor GTPase-activating protein 3	4560	-0.15915508557977986	0.8527587564656144	0.9375582305722509
Row3022	Q9NP72	Ras-related protein Rab-18	4561	0.7467701527809609	0.07787819277717499	0.31449579354065743
Row3023	Q9NP77	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	4562	0.6153798444777223	0.2992371770432485	0.5897651780443823
Row3024	Q9NP79	Vacuolar protein sorting-associated protein VTA1 homolog	4563	-0.07978277804501843	0.8861549533744124	0.952979753137073
Row3025	Q9NP81;M0R2C6	Serine--tRNA ligase, mitochondrial	4564			
Row3026	Q9NP92	28S ribosomal protein S30, mitochondrial	4565			
Row3027	Q9NP97;Q8TF09	Dynein light chain roadblock-type 1	4566	0.008072628044288876	0.9803517082585165	0.9931359789907825
Row3028	Q9NPA0	ER membrane protein complex subunit 7	4567	0.8817737870851801	0.035975554281994226	0.20759639670182953
Row3029	Q9NPA8	Transcription and mRNA export factor ENY2	4568	-1.3317951299457427	0.06340658794905366	0.2859480574872694
Row3030	Q9NPB8	Glycerophosphocholine phosphodiesterase GPCPD1	4569			
Row3031	Q9NPD3	Exosome complex component RRP41	4570	-0.4968753603716962	0.0506416878577667	0.2571411221968772
Row3032	Q9NPE3	H/ACA ribonucleoprotein complex subunit 3	4571	-0.4293686675289088	0.16940696044247944	0.454213757698637
Row3033	Q9NPF4	Probable tRNA N6-adenosine threonylcarbamoyltransferase	4572	-0.25994030080304853	0.17267610118846977	0.45593904356740855
Row3034	Q9NPI6	mRNA-decapping enzyme 1A	4573	0.3136808566694853	0.7257126748682463	0.8747667685631128
Row3035	Q9NPJ3	Acyl-coenzyme A thioesterase 13;Acyl-coenzyme A thioesterase 13, N-terminally processed	4574	-0.6635244395736315	0.0025898395060265245	0.045507179891608934
Row3036	Q9NPJ8;Q9UKK6	NTF2-related export protein 2;NTF2-related export protein 1	4575	-0.13762313486781963	0.749864578265025	0.8850195793521082
Row3037	Q9NPL8	Complex I assembly factor TIMMDC1, mitochondrial	4576	-0.7844673109693616	0.2548256452267684	0.547884417122666
Row3038	Q9NPQ8;Q9NVN3	Synembryn-A	4577	0.07353486203506421	0.8714605616086026	0.945981078399889
Row3039	Q9NQ25	SLAM family member 7	4578			
Row3040	Q9NQ29;Q940U9;A0A1I9LRM4	Putative RNA-binding protein Luc7-like 1	4579			
Row3041	Q9NQ88	Fructose-2,6-bisphosphatase TIGAR	4580			
Row3042	Q9NQC3	Reticulon-4	4581	0.39465079614312515	0.18835835348655877	0.4736233896868156
Row3043	Q9NQG5	Regulation of nuclear pre-mRNA domain-containing protein 1B	4582	3.0266654872968353	0.0186842454133471	0.1520743266923694
Row3044	Q9NQH7	Probable Xaa-Pro aminopeptidase 3	4583			
Row3045	Q9NQP4	Prefoldin subunit 4	4584	-0.7793478969700587	0.31023368974923243	0.598770309571138
Row3046	Q9NQR4	Omega-amidase NIT2	4585	0.4874669814031556	0.17864922930015378	0.46058735798607336
Row3047	Q9NQS7	Inner centromere protein	4586	0.2974736404410976	0.8098925558842808	0.9170705120714986
Row3048	Q9NQT4	Exosome complex component RRP46	4587	0.358174675141786	0.7321422183002169	0.8784679984645838
Row3049	Q9NQT5	Exosome complex component RRP40	4588	0.20098449216694192	0.41108016515024315	0.6832178349267488
Row3050	Q9NQW7	Xaa-Pro aminopeptidase 1	4589	-3.361324277509972	8.489484622090204E-4	0.020374763093016487
Row3051	Q9NQX4	Unconventional myosin-Vc	4590	3.4405835059176226	0.2475113545360472	0.5400247735331939
Row3052	Q9NQY0	Bridging integrator 3	4591			
Row3053	Q9NQZ2;REV__O22138	Something about silencing protein 10	4592	0.4717360478031445	0.3098520196088789	0.598770309571138
Row3054	Q9NR09	Baculoviral IAP repeat-containing protein 6	4593	-0.899573263133771	0.30414245993736105	0.591667959160744
Row3055	Q9NR28	Diablo homolog, mitochondrial	4594	0.04406081590215294	0.9061337710003246	0.9621967237384741
Row3056	Q9NR30	Nucleolar RNA helicase 2	4595	0.013170354532647366	0.896787162631689	0.9586994349226216
Row3057	Q9NR31	GTP-binding protein SAR1a	4596	0.5756857535776305	0.2066850850340235	0.4928387488048767
Row3058	Q9NR33	DNA polymerase epsilon subunit 4	4597	-0.20483198096189525	0.268708439359295	0.5613781408270622
Row3059	Q9NR45	Sialic acid synthase	4598	-0.6274742710026189	0.023024866030146005	0.166875884413604
Row3060	Q9NR46	Endophilin-B2	4599	1.0949558591862463	0.1815501810553997	0.46361257307572656
Row3061	Q9NR50	Translation initiation factor eIF-2B subunit gamma	4600	0.6074697678200813	0.5105805928271574	0.7616139009731019
Row3062	Q9NR56;Q5VZF2;Q9NUK0	Muscleblind-like protein 1;Muscleblind-like protein 2	4601	-1.311892031594514	0.009373997448608196	0.107255970807331
Row3063	Q9NRA8	Eukaryotic translation initiation factor 4E transporter	4602	0.2587530171774439	0.33186453070958943	0.6173775007362765
Row3064	Q9NRD1	F-box only protein 6	4603			
Row3065	Q9NRF9	DNA polymerase epsilon subunit 3	4604	-0.5248251033517803	0.14196357359955877	0.4237375826753261
Row3066	Q9NRG9	Aladin	4605	1.088286107333289	0.7114214061719305	0.8681752753284576
Row3067	Q9NRL2	Bromodomain adjacent to zinc finger domain protein 1A	4606	-1.4739380335907022	0.0011163091096268037	0.024053609427870985
Row3068	Q9NRN7	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	4607	0.1682025326752381	0.2754840793509487	0.5709837825503891
Row3069	Q9NRP0	Oligosaccharyltransferase complex subunit OSTC	4608	-0.574608097263642	0.01721639775995998	0.14704905444831748
Row3070	Q9NRW3	DNA dC->dU-editing enzyme APOBEC-3C	4610	0.11771819282096985	0.6186997034162168	0.8182584748634107
Row3071	Q9NRW7	Vacuolar protein sorting-associated protein 45	4611			
Row3072	Q9NRX1	RNA-binding protein PNO1	4612	-0.13990743130824512	0.8258544102706973	0.924049754377403
Row3073	Q9NRX2	39S ribosomal protein L17, mitochondrial	4613	-0.2780454574123361	0.43373888721888837	0.7046616648839539
Row3074	Q9NRX4	14 kDa phosphohistidine phosphatase	4614	-0.1367555216583476	0.8548064614592963	0.9386336907300658
Row3075	Q9NRY2	SOSS complex subunit C	4615			
Row3076	Q9NRY5	Protein FAM114A2	4616	0.010320153260941822	0.9723181965017902	0.9897528676114774
Row3077	Q9NRZ7	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	4617			
Row3078	Q9NRZ9;REV__O60500	Lymphoid-specific helicase	4618	0.14526505993397976	0.4792230054251929	0.7411796711224874
Row3079	Q9NS69	Mitochondrial import receptor subunit TOM22 homolog	4619	0.10265499493833019	0.4112876869959236	0.6832178349267488
Row3080	Q9NS86;REV__A2IDD5;F4HZJ6;Q9NRC6	LanC-like protein 2	4620	-2.9294568885141565	0.002071805171814701	0.039651246152777826
Row3081	Q9NS87	Kinesin-like protein KIF15	4621	-1.4435841770387512	0.004079519125064188	0.06287900300535841
Row3082	Q9NS91	E3 ubiquitin-protein ligase RAD18	4622	0.1120760236376448	0.7632276126754669	0.8915899931214794
Row3083	Q9NSD9;REV__A0A1I9LNF2	Phenylalanine--tRNA ligase beta subunit	4623	0.05918088534248511	0.5662820265193385	0.7941399250760508
Row3084	Q9NSE4	Isoleucine--tRNA ligase, mitochondrial	4624	0.11598095482390036	0.7733336788798026	0.8960546554257405
Row3085	Q9NSI2	Protein FAM207A	4625	-1.3894114985624597	0.022094920887879146	0.16429271148871344
Row3086	Q9NSI8;O94885	SAM domain-containing protein SAMSN-1	4626	-0.23796766149588322	0.6672848418506976	0.8401232183601224
Row3087	Q9NSU2	Three-prime repair exonuclease 1	4627	0.016004566911394846	0.9620789615942515	0.9823787944054757
Row3088	Q9NSY1	BMP-2-inducible protein kinase	4628			
Row3089	Q9NT62;A0A1P8BCL3;Q0WWQ1	Ubiquitin-like-conjugating enzyme ATG3	4629	0.5620817575148074	0.46392051727824146	0.7257598417109811
Row3090	Q9NTI5	Sister chromatid cohesion protein PDS5 homolog B	4630	0.4831375070714259	0.03979936559501933	0.22293686382637012
Row3091	Q9NTJ3	Structural maintenance of chromosomes protein 4	4631	0.09842428631563394	0.38873513236889345	0.6633214513022968
Row3092	Q9NTJ5	Phosphatidylinositide phosphatase SAC1	4632	-0.6067208071460186	0.04545583317335027	0.2415803216665744
Row3093	Q9NTK5	Obg-like ATPase 1	4633	0.7604722627565152	0.010269930899601898	0.11376726562327753
Row3094	Q9NTM9	Copper homeostasis protein cutC homolog	4634	2.5694198301105757	0.020750838110823476	0.1597695732936987
Row3095	Q9NTX5	Ethylmalonyl-CoA decarboxylase	4635			
Row3096	Q9NTZ6	RNA-binding protein 12	4636	0.007464440555779106	0.9737554429276297	0.9901751014759954
Row3097	Q9NU22;REV__Q14678	Midasin	4637	2.894973613487263	0.0030811230089641366	0.051386865098656115
Row3098	Q9NUD5	Zinc finger CCHC domain-containing protein 3	4638	-0.4822395631142662	0.5344542920245607	0.7764316289648147
Row3099	Q9NUJ1	Mycophenolic acid acyl-glucuronide esterase, mitochondrial	4639	0.29396003140938376	0.6369641889860017	0.8277597535811283
Row3100	Q9NUL3	Double-stranded RNA-binding protein Staufen homolog 2	4640			
Row3101	Q9NUL7	Probable ATP-dependent RNA helicase DDX28	4641	0.08244383738519545	0.9339985395607402	0.9697058680098146
Row3102	Q9NUM3	Zinc transporter ZIP9	4642	0.4350931422970845	0.5270714973381347	0.7725496822950217
Row3103	Q9NUQ2	1-acyl-sn-glycerol-3-phosphate acyltransferase epsilon	4643	-1.2560610898860354	0.09367031917866817	0.34607607286036096
Row3104	Q9NUQ3	Gamma-taxilin	4644			
Row3105	Q9NUQ6	SPATS2-like protein	4645	-0.09193866920293559	0.5749439524361586	0.798803752125316
Row3106	Q9NUQ8	ATP-binding cassette sub-family F member 3	4646	-1.4327647584536152	0.0032935524225248974	0.054316015370354735
Row3107	Q9NUQ9;Q9H0Q0	Protein FAM49B	4647	-0.8178020739366296	0.17691756774830256	0.45983872530141773
Row3108	Q9NUU7;Q9UHL0;Q9BY66	ATP-dependent RNA helicase DDX19A	4648	-0.048955958738361005	0.8046370409210919	0.9133496714218491
Row3109	Q9NV06	DDB1- and CUL4-associated factor 13	4649	0.08609190877057671	0.7657705309672527	0.8931468223687593
Row3110	Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3	4650	1.291497917683671	0.00733815810532868	0.09297099882802688
Row3111	Q9NV70	Exocyst complex component 1	4651			
Row3112	Q9NV96	Cell cycle control protein 50A	4652			
Row3113	Q9NVA1	Ubiquinol-cytochrome-c reductase complex assembly factor 1	4653			
Row3114	Q9NVA2	Septin-11	4654	-0.3550592645767665	0.0308192244759431	0.19139980377925786
Row3115	Q9NVE7	Pantothenate kinase 4	4655			
Row3116	Q9NVG8	TBC1 domain family member 13	4656	0.473904270860821	0.49108084900729443	0.750247651722482
Row3117	Q9NVH1	DnaJ homolog subfamily C member 11	4657	-0.04829954089398214	0.826724274933545	0.924049754377403
Row3118	Q9NVI1	Fanconi anemia group I protein	4658			
